Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Acreage,Garage,Parking,Fireplace,Waterfront,Pool,Garden,Balcony,log_price
1298000.0,2.0,2.0,1145.0,49.2805446,-123.1177465,0.0,Yes,Yes,No,No,No,No,No,14.0763359466619
599000.0,1.0,1.0,479.0,49.2688492,-123.1012085,0.0,No,No,No,No,No,No,No,13.303018546545275
2980000.0,3.0,3.0,1385.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,No,No,No,No,14.907434194052001
4688000.0,5.0,5.0,3898.0,49.2281643,-123.1403691,0.31,Yes,No,Yes,No,No,No,No,15.360516823549544
1990000.0,2.0,2.0,900.0,49.2897441,-123.1313823,0.0,Yes,Yes,No,No,No,No,No,14.503645699213111
1099000.0,2.0,2.0,757.0,49.2750138,-123.1308359,0.0,Yes,Yes,No,No,No,No,No,13.909912143303451
499000.0,1.0,1.0,634.0,49.2655462,-123.0882841,0.0,Yes,Yes,No,No,No,No,No,13.120363378739663
2588000.0,2.0,2.0,1230.0,49.282007,-123.1268334,0.0,Yes,Yes,No,No,No,No,No,14.766396321001617
1850000.0,5.0,4.0,2111.0,49.2202391,-123.0688957,0.12,Yes,No,Yes,No,No,No,No,14.430696737594902
679000.0,2.0,2.0,948.0,49.2319197,-123.0259726,0.0,Yes,Yes,Yes,No,No,No,No,13.428377879293798
749000.0,1.0,1.0,744.0,49.2757357,-123.1316653,0.0,Yes,Yes,No,No,No,No,No,13.52649559761195
888000.0,2.0,2.0,816.0,49.2786425,-123.1098451,0.0,Yes,No,No,No,No,No,No,13.6967281480998
1050000.0,1.0,1.0,564.0,49.2762229,-123.1310844,0.0,Yes,Yes,No,No,No,No,No,13.864301674514206
1328000.0,2.0,2.0,1016.0,49.2727408,-123.1211327,0.0,Yes,No,No,No,No,No,No,14.099185362030282
1777000.0,2.0,2.0,1041.0,49.2775161,-123.116534,0.0,Yes,No,No,No,No,No,No,14.390437669882832
5680000.0,5.0,7.0,4353.0,49.2157189,-123.147071,0.15,Yes,No,Yes,No,No,No,No,15.552461966753656
2800000.0,5.0,2.0,2128.0,49.2605443,-123.1063105,0.07,No,No,No,No,No,No,No,14.845130332288226
1499000.0,3.0,3.0,1314.0,49.2447925,-123.036073,0.08,Yes,No,No,No,No,No,No,14.22030944419592
749000.0,1.0,1.0,641.0,49.2777455,-123.1180054,0.0,Yes,Yes,No,No,No,No,No,13.52649559761195
1499000.0,3.0,3.0,1304.0,49.2446054,-123.0359836,0.0,Yes,No,No,No,No,No,No,14.22030944419592
1145000.0,2.0,1.0,1102.0,49.2589207,-123.1133034,0.0,No,No,Yes,No,No,No,No,13.95091606833254
829500.0,2.0,2.0,830.0,49.2853255,-123.1372894,0.0,Yes,Yes,No,No,No,No,No,13.628579594157419
725000.0,1.0,1.0,625.0,49.278837,-123.1280647,0.0,Yes,Yes,No,No,No,No,No,13.493928313146206
2848000.0,3.0,4.0,2142.0,49.2575003,-123.1124645,0.14,Yes,No,No,No,No,No,No,14.862127902637537
1699900.0,9.0,4.0,2648.0,49.2113755,-123.0850596,0.1,Yes,Yes,Yes,No,No,No,No,14.346080572036586
1888000.0,2.0,3.0,1554.0,49.2859647,-123.1243113,0.0,Yes,Yes,Yes,No,No,No,No,14.45102915534846
1790000.0,3.0,3.0,1656.0,49.216474,-123.0758624,0.0,Yes,Yes,No,No,No,No,No,14.397726736475999
1150000.0,2.0,2.0,900.0,49.2699242,-123.1041392,0.0,Yes,No,No,No,No,No,No,13.955273369904273
639900.0,1.0,1.0,579.0,49.2688492,-123.1012085,0.0,Yes,No,No,No,No,No,No,13.36906875587051
1950000.0,5.0,2.0,2010.0,49.2395088,-123.0571844,0.0,Yes,Yes,No,No,No,No,No,14.48334044336031
998000.0,3.0,3.0,1720.0,49.2072223,-123.0624166,0.0,Yes,No,Yes,No,No,No,No,13.813509557297108
1488000.0,3.0,2.0,1363.0,49.2218717,-123.0828245,0.0,Yes,No,No,No,No,No,No,14.212944166417959
735000.0,1.0,1.0,582.0,49.2734689,-123.1163625,0.0,Yes,Yes,No,No,No,No,No,13.507627138738266
5580000.0,3.0,3.0,2067.0,49.2710412,-123.1268862,0.0,Yes,Yes,Yes,No,No,No,No,15.534699513568947
549900.0,1.0,1.0,632.0,49.2865889,-123.1286045,0.0,Yes,Yes,No,No,No,No,No,13.217493541006709
799000.0,1.0,1.0,752.0,49.2749674,-123.1173872,0.0,Yes,Yes,No,No,No,No,No,13.591117476312084
1599900.0,6.0,3.0,2419.0,49.2319832,-123.0491944,0.09,No,No,Yes,No,No,No,No,14.285452310295673
1499000.0,3.0,3.0,1640.0,49.2658835,-123.0933905,0.0,Yes,No,Yes,No,No,No,No,14.22030944419592
1699000.0,4.0,4.0,1701.0,49.2694637,-123.06301,0.0,Yes,No,No,No,No,No,No,14.345550989235415
649000.0,1.0,1.0,580.0,49.2694967,-123.1030163,0.0,Yes,Yes,No,No,No,No,No,13.38318953651709
1698000.0,3.0,3.0,1557.0,49.2134164,-123.1302142,0.0,Yes,Yes,No,No,No,No,No,14.344962234781407
2399000.0,6.0,3.0,3110.0,49.2173378,-123.0438256,0.13,Yes,No,Yes,No,No,No,No,14.690562958662095
899000.0,2.0,2.0,859.0,49.2146981,-123.1398837,0.0,Yes,No,No,No,No,No,No,13.70903942580019
1188000.0,2.0,2.0,945.0,49.2048295,-123.1308492,0.0,Yes,Yes,No,No,No,No,No,13.987782620655215
1438000.0,2.0,2.0,1177.0,49.2605515,-123.1059713,0.09,Yes,Yes,Yes,No,No,No,No,14.17876451267318
1685000.0,4.0,2.0,1889.0,49.2890006,-123.0432102,0.09,No,No,Yes,No,No,No,No,14.337276715240233
1039000.0,1.0,1.0,945.0,49.2861685,-123.1159121,0.0,Yes,Yes,No,No,No,No,No,13.853770232544809
988800.0,2.0,2.0,1183.0,49.2780963,-123.1156255,0.0,Yes,Yes,No,No,No,No,No,13.804248377011913
1158000.0,2.0,2.0,1112.0,49.2735965,-123.1249139,0.0,Yes,Yes,No,No,No,No,No,13.962205800672564
5247700.0,2.0,2.0,1978.0,49.2497352,-123.1164842,0.15,Yes,No,No,No,No,No,No,15.473300633897612
1549000.0,3.0,3.0,1429.0,49.2746979,-123.0451591,0.09,Yes,No,No,No,No,No,No,14.25312076497659
4536000.0,6.0,3.0,2893.0,49.2497391,-123.1166621,0.1,Yes,No,No,No,No,No,No,15.327556344848254
4050000.0,3.0,4.0,2331.0,49.2497318,-123.1161827,0.09,Yes,No,No,No,No,No,No,15.214227685996272
1548000.0,2.0,3.0,1110.0,49.2474642,-123.0815173,0.08,Yes,No,Yes,No,No,No,No,14.252474979126433
1499000.0,2.0,2.0,1132.0,49.2873722,-123.1263375,0.0,Yes,No,No,No,No,No,No,14.22030944419592
1950000.0,6.0,2.0,2206.0,49.2395085,-123.0570484,0.0,Yes,Yes,No,No,No,No,No,14.48334044336031
2038000.0,3.0,3.0,1619.0,49.2173399,-123.1126684,0.0,Yes,Yes,No,No,No,No,No,14.527479983441822
728000.0,1.0,1.0,510.0,49.2749667,-123.1153764,0.0,Yes,No,No,No,No,No,No,13.498057700804253
1125000.0,2.0,2.0,1059.0,49.2825246,-123.1079584,0.0,Yes,Yes,No,No,No,No,No,13.933294482509151
2198000.0,3.0,3.0,2661.0,49.2148015,-123.0394694,0.15,Yes,No,Yes,No,No,No,No,14.603058868904654
999000.0,2.0,2.0,996.0,49.2720791,-123.1203769,0.0,Yes,Yes,No,No,No,No,No,13.81451105863119
2999000.0,4.0,3.0,2188.0,49.2568358,-123.0997219,0.14,Yes,No,No,No,No,No,No,14.913789791175573
399000.0,1.0,1.0,592.0,49.2849966,-123.1398824,0.0,Yes,Yes,No,No,No,No,No,12.896719202134523
799000.0,2.0,2.0,820.0,49.2790454,-123.1169536,0.0,Yes,Yes,No,No,No,No,No,13.591117476312084
988000.0,3.0,2.0,966.0,49.2385963,-123.0310474,0.0,Yes,Yes,No,No,No,No,No,13.803438988875241
1849000.0,3.0,3.0,1452.0,49.2568174,-123.0830445,0.09,Yes,No,No,No,No,No,No,14.430156051201998
719000.0,2.0,2.0,819.0,49.2699868,-123.0446769,0.0,Yes,No,No,No,No,No,No,13.4856180275228
2038000.0,3.0,4.0,1523.0,49.2365228,-123.0982486,0.0,Yes,No,Yes,No,No,No,No,14.527479983441822
1499900.0,4.0,2.0,2263.0,49.234566,-123.0484374,0.08,Yes,Yes,Yes,No,No,No,No,14.220909663894343
1548000.0,2.0,2.0,972.0,49.2696596,-123.1099025,0.0,Yes,No,No,No,No,No,No,14.252474979126433
1775000.0,2.0,2.0,1148.0,49.2699242,-123.1041392,0.0,Yes,No,No,No,No,No,No,14.389311544271775
1849000.0,3.0,3.0,1467.0,49.2567467,-123.0832073,0.09,Yes,No,No,No,No,No,No,14.430156051201998
998000.0,1.0,1.0,658.0,49.2745896,-123.1275628,0.0,Yes,Yes,No,No,No,No,No,13.813509557297108
539000.0,1.0,1.0,736.0,49.238089,-123.0241654,0.0,Yes,Yes,Yes,No,No,No,No,13.197472705176983
1980000.0,5.0,4.0,1672.0,49.2304887,-123.1385805,0.0,No,No,No,No,No,No,No,14.498607907721096
888000.0,1.0,1.0,615.0,49.2749667,-123.1153764,0.0,Yes,Yes,No,No,No,No,No,13.6967281480998
2038000.0,2.0,2.0,1083.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,No,No,No,No,14.527479983441822
5500000.0,4.0,3.0,2183.0,49.2492158,-123.108754,0.17,No,No,Yes,No,No,No,No,15.520258832020865
5500000.0,4.0,2.0,2016.0,49.2492115,-123.1085471,0.17,No,No,No,No,No,No,No,15.520258832020865
2988000.0,5.0,6.0,3394.0,49.2435919,-123.0294227,0.09,No,Yes,Yes,No,No,No,No,14.91011515990681
849900.0,1.0,1.0,743.0,49.2704243,-123.1016071,0.0,Yes,Yes,No,No,No,No,No,13.652875151095039
3750000.0,5.0,4.0,3145.0,49.2321332,-123.124312,0.17,Yes,No,No,No,No,No,No,15.137266664613225
1898000.0,4.0,4.0,1833.0,49.2247039,-123.1392055,0.0,Yes,No,No,No,No,No,No,14.456311785022262
999000.0,2.0,2.0,1179.0,49.287872,-123.1282303,0.0,Yes,Yes,No,No,No,No,No,13.81451105863119
688000.0,1.0,1.0,556.0,49.2622014,-123.094448,0.0,Yes,Yes,No,No,No,No,No,13.441545570402797
985000.0,1.0,1.0,1066.0,49.2675989,-123.0995893,0.0,Yes,No,No,No,No,No,No,13.800397935382136
638000.0,1.0,1.0,545.0,49.209979,-123.1159757,0.0,Yes,Yes,No,No,No,No,No,13.366095129723817
1938000.0,2.0,2.0,1055.0,49.2396118,-123.1170104,0.0,Yes,Yes,No,No,No,No,No,14.477167587428587
949000.0,2.0,2.0,795.0,49.2877319,-123.1256264,0.0,Yes,No,Yes,No,No,No,No,13.76316513133229
1799000.0,3.0,4.0,1607.0,49.274716,-123.0483562,0.1,Yes,No,Yes,No,No,No,No,14.402742068796885
915000.0,2.0,2.0,822.0,49.2410011,-123.0554854,0.0,Yes,Yes,No,No,No,No,No,13.726680437153236
1198000.0,2.0,2.0,916.0,49.277056,-123.128843,0.0,Yes,No,No,No,No,No,No,13.996164892381724
1858000.0,2.0,2.0,1005.0,49.2326008,-123.1158137,0.0,Yes,Yes,No,No,No,No,No,14.435011736568908
848000.0,2.0,2.0,1103.0,49.206251,-123.0407171,0.0,Yes,Yes,No,No,No,No,No,13.650637094018627
1088000.0,1.0,1.0,594.0,49.2326008,-123.1158137,0.0,No,Yes,No,No,No,No,No,13.89985262551525
1098000.0,2.0,2.0,785.0,49.277056,-123.128843,0.0,Yes,Yes,No,No,No,No,No,13.90900181179801
2980000.0,4.0,3.0,1866.0,49.2329431,-123.1088496,0.1,No,No,No,No,No,No,No,14.907434194052001
1399000.0,2.0,2.0,1157.0,49.2735965,-123.124914,0.0,Yes,Yes,Yes,No,No,No,No,14.151268968443645
2498000.0,6.0,5.0,4021.0,49.2248224,-123.0631832,0.12,Yes,No,Yes,No,No,No,No,14.731001369987837
579000.0,2.0,1.0,670.0,49.2391065,-123.0323852,0.0,Yes,Yes,Yes,No,No,No,No,13.269059483669357
599900.0,1.0,1.0,607.0,49.2845345,-123.1340195,0.0,Yes,No,No,No,No,No,No,13.304519920584285
2000000.0,2.0,1.0,902.0,49.2897441,-123.1313823,0.0,Yes,Yes,No,No,No,No,No,14.508658238524095
1149000.0,2.0,1.0,949.0,49.2822051,-123.1390298,0.0,Yes,Yes,No,No,No,No,No,13.954403427152533
1299900.0,2.0,2.0,1198.0,49.2883523,-123.1278977,0.0,Yes,No,Yes,No,No,No,No,14.07779866568576
739900.0,1.0,1.0,726.0,49.2775864,-123.1288892,0.0,Yes,Yes,No,No,No,No,No,13.51427167244672
624900.0,1.0,1.0,448.0,49.2102802,-123.117996,0.0,Yes,Yes,No,No,No,No,No,13.345348516171933
5275000.0,2.0,3.0,2402.0,49.2890071,-123.1199621,0.0,Yes,Yes,Yes,No,No,No,No,15.478489426899847
858800.0,2.0,2.0,906.0,49.2868701,-123.1267403,0.0,Yes,No,No,No,No,No,No,13.663292509401549
629900.0,1.0,1.0,587.0,49.2064069,-123.0334402,0.0,Yes,Yes,No,No,No,No,No,13.35331794316234
1498000.0,4.0,4.0,1495.0,49.2848651,-123.0489601,0.0,Yes,No,No,No,No,No,No,14.21964211061582
614900.0,1.0,1.0,711.0,49.2837036,-123.1036601,0.0,No,No,Yes,No,No,No,No,13.329216558220935
1179900.0,2.0,2.0,929.0,49.2779571,-123.0808245,0.0,Yes,Yes,No,No,No,No,No,13.980941094617103
599000.0,1.0,1.0,574.0,49.2813292,-123.0834613,0.0,Yes,No,No,No,No,No,No,13.303018546545275
1088888.0,2.0,2.0,957.0,49.2788252,-123.1077788,0.0,Yes,No,No,No,No,No,No,13.900668468345392
938000.0,2.0,1.0,933.0,49.2865889,-123.1286045,0.0,No,No,No,No,No,No,No,13.751506294085875
1349900.0,3.0,3.0,1987.0,49.2051979,-123.0336381,0.0,Yes,Yes,No,No,No,No,No,14.115541814392259
2499000.0,2.0,2.0,2714.0,49.2843836,-123.1075948,0.0,Yes,No,Yes,No,No,No,No,14.731401609977073
999000.0,1.0,1.0,833.0,49.2448112,-123.1165057,0.0,Yes,Yes,Yes,No,No,No,No,13.81451105863119
1188000.0,2.0,2.0,1008.0,49.2565896,-123.1158025,0.0,Yes,Yes,Yes,No,No,No,No,13.987782620655215
1630000.0,5.0,3.0,2215.0,49.2417594,-123.0767577,0.08,Yes,Yes,Yes,No,No,No,No,14.30409118627969
2388000.0,3.0,4.0,2134.0,49.286782,-123.0276204,0.0,Yes,No,No,No,No,No,No,14.685967172255012
5198000.0,3.0,2.0,2551.0,49.2294414,-123.1150321,0.19,No,No,No,No,No,No,No,15.463784686565239
599000.0,1.0,1.0,583.0,49.2761513,-123.1302452,0.0,Yes,Yes,No,No,No,No,No,13.303018546545275
4500000.0,4.0,2.0,2331.0,49.2355294,-123.1110456,0.13,Yes,No,Yes,No,No,No,No,15.319588176962746
769000.0,2.0,2.0,677.0,49.2483475,-123.0905226,0.0,Yes,Yes,No,No,No,No,No,13.552847548877052
1990000.0,6.0,4.0,2142.0,49.2546845,-123.0418316,0.14,Yes,No,Yes,No,No,No,No,14.503645699213111
1498000.0,2.0,2.0,1177.0,49.2717737,-123.1220941,0.0,Yes,Yes,Yes,No,No,No,No,14.21964211061582
1588000.0,3.0,2.0,1268.0,49.2881661,-123.1241567,0.0,Yes,Yes,No,No,No,No,No,14.277986550511942
1852400.0,2.0,2.0,1024.0,49.2287996,-123.1133356,0.0,Yes,No,No,No,No,No,No,14.431993193428795
639000.0,1.0,1.0,614.0,49.2334393,-123.0244816,0.0,Yes,Yes,No,No,No,No,No,13.367661298303675
1998800.0,4.0,4.0,1621.0,49.2602831,-123.079845,0.0,Yes,No,Yes,No,No,No,No,14.508058058752242
750000.0,1.0,1.0,692.0,49.2895252,-123.1395755,0.0,Yes,Yes,Yes,No,No,No,No,13.527829818844937
749000.0,2.0,2.0,805.0,49.2778739,-123.1265208,0.0,Yes,Yes,No,No,No,No,No,13.52649559761195
1029000.0,2.0,2.0,873.0,49.2635435,-123.1502729,0.0,Yes,Yes,Yes,No,No,No,No,13.844098986633012
1550000.0,2.0,2.0,1125.0,49.2758763,-123.1162202,0.0,Yes,Yes,Yes,No,No,No,No,14.253766134056512
968000.0,2.0,2.0,1007.0,49.2639422,-123.1195105,0.0,Yes,No,Yes,No,No,No,No,13.782988399316032
1750000.0,7.0,3.0,2411.0,49.2693817,-123.0744034,0.09,Yes,Yes,No,No,No,No,No,14.375126917328105
599000.0,1.0,1.0,535.0,49.2114276,-123.0909921,0.0,Yes,Yes,No,No,No,No,No,13.303018546545275
1688000.0,4.0,4.0,1534.0,49.2131904,-123.0866169,0.0,Yes,No,No,No,No,No,No,14.339055546554926
2100000.0,6.0,2.0,2400.0,49.2131244,-123.1101668,0.09,No,No,Yes,No,No,No,No,14.557448378884015
1116000.0,2.0,2.0,1173.0,49.2146981,-123.1398837,0.0,Yes,No,No,No,No,No,No,13.925262317980339
1380000.0,2.0,2.0,840.0,49.2903049,-123.1267649,0.0,Yes,No,Yes,No,No,No,No,14.137594781770806
1298000.0,2.0,2.0,1137.0,49.2798569,-123.1266061,0.0,Yes,No,No,No,No,No,No,14.0763359466619
1093000.0,2.0,2.0,1243.0,49.273589,-123.1005271,0.0,Yes,Yes,Yes,No,No,No,No,13.90443768207134
958000.0,2.0,2.0,888.0,49.28687,-123.1267403,0.0,Yes,Yes,No,No,No,No,No,13.772604100793789
1688000.0,3.0,3.0,2160.0,49.2512819,-123.0549315,0.09,Yes,No,No,No,No,No,No,14.339055546554926
1698000.0,3.0,3.0,1982.0,49.2512819,-123.0549315,0.09,Yes,No,No,No,No,No,No,14.344962234781407
1498000.0,4.0,1.0,1643.0,49.2771456,-123.0856957,0.07,No,No,No,No,No,No,No,14.21964211061582
798000.0,1.0,1.0,630.0,49.2658552,-123.1450068,0.0,Yes,Yes,No,No,No,No,No,13.589865129563993
799000.0,2.0,2.0,1090.0,49.2070965,-123.0670141,0.0,Yes,No,Yes,No,No,No,No,13.591117476312084
1188000.0,1.0,1.0,619.0,49.2868444,-123.1241525,0.0,Yes,Yes,No,No,No,No,No,13.987782620655215
758000.0,2.0,2.0,784.0,49.2113577,-123.1165218,0.0,Yes,Yes,No,No,No,No,No,13.538439983884853
2250000.0,6.0,4.0,2810.0,49.2607637,-123.0755281,0.09,No,No,No,No,No,No,No,14.626441218624949
2250000.0,6.0,4.0,2810.0,49.2607637,-123.0755281,0.09,No,No,Yes,No,No,No,No,14.626441218624949
1418900.0,2.0,2.0,970.0,49.2474564,-123.1151192,0.0,Yes,Yes,No,No,No,No,No,14.165393186266458
2900000.0,2.0,1.0,771.0,49.2393507,-123.1011316,0.08,Yes,No,No,No,No,No,No,14.88022163978423
2900000.0,6.0,2.0,2303.0,49.2392612,-123.1011389,0.08,No,No,Yes,No,No,No,No,14.88022163978423
1588900.0,2.0,3.0,1151.0,49.2473549,-123.115123,0.0,Yes,Yes,No,No,No,No,No,14.278553140242488
378000.0,1.0,1.0,436.0,49.2810558,-123.1011632,0.0,No,No,No,No,No,No,No,12.84265212010087
599000.0,1.0,1.0,464.0,49.2657412,-123.0994171,0.0,Yes,Yes,No,No,No,No,No,13.303018546545275
449000.0,1.0,1.0,526.0,49.2820361,-123.100531,0.0,No,No,No,No,No,No,No,13.014780393893403
2900000.0,2.0,1.0,848.0,49.2390795,-123.101144,0.08,No,No,Yes,No,No,No,No,14.88022163978423
1999000.0,2.0,2.0,1240.0,49.2897858,-123.1224369,0.0,Yes,Yes,Yes,No,No,No,No,14.508158113732536
1768000.0,5.0,4.0,1608.0,49.2436194,-123.0408549,0.0,Yes,No,No,No,No,No,No,14.385360087790426
545000.0,1.0,1.0,581.0,49.2791969,-123.1002252,0.0,Yes,No,No,No,No,No,No,13.208542908506082
1100000.0,2.0,2.0,1385.0,49.2061566,-123.0637132,0.0,Yes,Yes,Yes,No,No,No,No,13.910821646859095
2499000.0,8.0,4.0,2408.0,49.2295019,-123.0309325,0.09,Yes,No,Yes,No,No,No,No,14.731401609977073
739900.0,1.0,1.0,595.0,49.2682825,-123.1122489,0.0,Yes,Yes,No,No,No,No,No,13.51427167244672
579000.0,1.0,1.0,474.0,49.2696006,-123.1072777,0.0,Yes,Yes,No,No,No,No,No,13.269059483669357
1498000.0,2.0,2.0,1370.0,49.2657552,-123.1278719,0.0,Yes,Yes,Yes,No,No,No,No,14.21964211061582
1998000.0,2.0,1.0,1205.0,49.2269335,-123.1029945,0.09,No,No,Yes,No,No,No,No,14.50765773869101
968000.0,2.0,2.0,1025.0,49.2656074,-123.1189366,0.0,Yes,Yes,Yes,No,No,No,No,13.782988399316032
898000.0,2.0,3.0,1826.0,49.2161175,-123.0247334,0.09,Yes,Yes,Yes,No,No,No,No,13.707926460869462
899000.0,2.0,2.0,877.0,49.2053861,-123.0391794,0.0,Yes,Yes,No,No,No,No,No,13.70903942580019
1389000.0,2.0,2.0,1030.0,49.2129234,-123.1158212,0.0,Yes,Yes,No,No,No,No,No,14.144095341678627
549000.0,1.0,1.0,600.0,49.2377982,-123.0318022,0.0,Yes,No,No,No,No,No,No,13.215855541983634
5499000.0,2.0,3.0,2320.0,49.2880558,-123.1168602,0.0,Yes,Yes,Yes,No,No,No,No,15.520076997341182
1328000.0,2.0,2.0,956.0,49.2393919,-123.1192165,0.0,Yes,Yes,No,No,No,No,No,14.099185362030282
1099000.0,2.0,2.0,981.0,49.2780106,-123.1166727,0.0,Yes,Yes,No,No,No,No,No,13.909912143303451
548800.0,1.0,1.0,595.0,49.2459272,-123.0674787,0.0,No,No,No,No,No,No,No,13.215491177549588
1050000.0,2.0,2.0,903.0,49.2739457,-123.1286337,0.0,Yes,No,No,No,No,No,No,13.864301674514206
1458000.0,3.0,2.0,1441.0,49.2577478,-123.1282354,0.0,No,No,Yes,No,No,No,No,14.192576877421562
2355005.0,3.0,3.0,1505.0,49.2108252,-123.1298608,0.0,Yes,Yes,No,No,No,No,No,14.67205383320011
2527159.0,3.0,3.0,1663.0,49.2108252,-123.1298608,0.0,Yes,Yes,No,No,No,No,No,14.742606700551146
399999.0,1.0,1.0,505.0,49.2394952,-123.0320084,0.0,Yes,No,No,No,No,No,No,12.89921982609012
4190000.0,2.0,2.0,1417.0,49.2897441,-123.1313823,0.0,Yes,Yes,No,No,No,No,No,15.248211530561777
1500000.0,2.0,1.0,1087.0,49.2752389,-123.0768773,0.08,Yes,No,No,No,No,No,No,14.220976332738882
2968000.0,9.0,7.0,3233.0,49.2139192,-123.0947635,0.11,No,Yes,Yes,No,No,No,No,14.903399220196576
1500000.0,7.0,3.0,1739.0,49.275327,-123.0768703,0.08,Yes,No,No,No,No,No,No,14.220976332738882
1498000.0,3.0,3.0,1228.0,49.2096147,-123.1233864,0.0,Yes,No,Yes,No,No,No,No,14.21964211061582
675000.0,1.0,1.0,594.0,49.2781145,-123.1194851,0.0,Yes,No,Yes,No,No,No,No,13.42246945133505
838000.0,1.0,1.0,794.0,49.2639696,-123.1204664,0.0,Yes,Yes,No,No,No,No,No,13.63877457278093
1398000.0,3.0,4.0,1285.0,49.2472002,-123.0493689,0.08,Yes,No,Yes,No,No,No,No,14.150553917083219
1495000.0,2.0,2.0,903.0,49.2202174,-123.1428627,0.0,Yes,No,No,No,No,No,No,14.217637433703022
618000.0,1.0,1.0,535.0,49.2743436,-123.1271402,0.0,Yes,Yes,Yes,No,No,No,No,13.334245354561496
849000.0,2.0,2.0,758.0,49.2062315,-123.0328499,0.0,Yes,Yes,No,No,No,No,No,13.651815643149092
1688000.0,2.0,2.0,1079.0,49.2775161,-123.116534,0.0,Yes,Yes,No,No,No,No,No,14.339055546554926
2048000.0,3.0,3.0,1729.0,49.257746,-123.128148,0.0,Yes,No,No,No,No,No,No,14.532374753422665
3498000.0,5.0,6.0,4335.0,49.2600299,-123.1104157,0.14,No,No,No,No,No,No,No,15.067702220438289
820000.0,2.0,1.0,832.0,49.2839575,-123.1275856,0.0,Yes,No,No,No,No,No,No,13.617060838751888
2380000.0,6.0,2.0,1919.0,49.2441962,-123.0265551,0.09,Yes,Yes,No,No,No,No,No,14.682611465815636
975000.0,2.0,2.0,1225.0,49.2617491,-123.1170425,0.0,Yes,No,Yes,No,No,No,No,13.790193775620484
2355005.0,3.0,3.0,1505.0,49.2108252,-123.1298608,0.0,Yes,No,No,No,No,No,No,14.67205383320011
885000.0,2.0,2.0,1120.0,49.2766724,-123.1165907,0.0,Yes,Yes,No,No,No,No,No,13.69334405393293
4190000.0,11.0,11.0,4879.0,49.2274003,-123.1068673,0.13,No,Yes,Yes,No,No,No,No,15.248211530561777
1658000.0,4.0,2.0,1480.0,49.2395037,-123.0255599,0.09,Yes,Yes,Yes,No,No,No,No,14.321123217813504
1549000.0,2.0,2.0,1286.0,49.2775871,-123.1211147,0.0,Yes,Yes,Yes,No,No,No,No,14.25312076497659
1388000.0,3.0,4.0,1285.0,49.2471731,-123.0495068,0.08,Yes,No,Yes,No,No,No,No,14.143375140509722
7680000.0,5.0,8.0,5941.0,49.2236251,-123.1303648,0.23,Yes,No,Yes,No,No,No,No,15.85413023533218
2288000.0,3.0,1.0,2007.0,49.2252288,-123.036893,0.13,No,No,Yes,No,No,No,No,14.643189068544666
1720000.0,6.0,3.0,2180.0,49.2850493,-123.0451251,0.09,Yes,No,Yes,No,No,No,No,14.357835430184815
1590000.0,3.0,2.0,1103.0,49.2380584,-123.1157163,0.0,Yes,Yes,No,No,No,No,No,14.279245203127035
1680000.0,5.0,3.0,2464.0,49.2097791,-123.0709911,0.11,No,No,Yes,No,No,No,No,14.33430494661736
634900.0,1.0,1.0,603.0,49.2803196,-123.1197318,0.0,Yes,No,No,No,No,No,No,13.36122436020849
1490500.0,3.0,4.0,1355.0,49.2793594,-123.0247543,0.12,No,No,No,No,No,No,No,14.214622863015839
788535.0,1.0,1.0,676.0,49.2082732,-123.1343366,0.22,Yes,No,No,No,No,No,No,13.57793334065246
1338700.0,3.0,3.0,1217.0,49.2791452,-123.0249479,0.12,No,No,No,No,No,No,No,14.107210298767061
1536000.0,2.0,2.0,1278.0,49.2435102,-123.1505557,0.0,No,No,No,No,No,No,No,14.24469284373121
848999.0,2.0,2.0,821.0,49.2792468,-123.1255314,0.0,Yes,Yes,No,No,No,No,No,13.651814465293484
1298800.0,3.0,2.0,1199.0,49.2518179,-123.0684661,0.0,Yes,Yes,Yes,No,No,No,No,14.076952089152016
1289000.0,2.0,2.0,820.0,49.2762229,-123.1310844,0.0,Yes,Yes,No,No,No,No,No,14.069378057716214
1218000.0,2.0,2.0,1205.0,49.2326968,-123.1171863,0.0,Yes,Yes,Yes,No,No,No,No,14.012721548269704
1288000.0,3.0,3.0,939.0,49.2152868,-123.1016547,0.07,Yes,No,No,No,No,No,No,14.06860196204365
549000.0,1.0,1.0,573.0,49.2377982,-123.0318022,0.0,Yes,Yes,No,No,No,No,No,13.215855541983634
838000.0,2.0,2.0,1005.0,49.2344083,-123.025829,0.0,Yes,Yes,No,No,No,No,No,13.63877457278093
1849000.0,4.0,2.0,1848.0,49.2490155,-123.0403648,0.09,Yes,Yes,Yes,No,No,No,No,14.430156051201998
464000.0,1.0,1.0,577.0,49.2576937,-123.0935303,0.0,Yes,Yes,Yes,No,No,No,No,13.047641986378483
4180000.0,5.0,4.0,3368.0,49.2470121,-123.1307585,0.14,Yes,No,Yes,No,No,No,No,15.24582204373536
599800.0,1.0,1.0,707.0,49.2599183,-123.1285434,0.0,No,No,No,No,No,No,No,13.304353212518063
779000.0,2.0,2.0,822.0,49.2534777,-123.0904475,0.0,Yes,Yes,No,No,No,No,No,13.565767608549109
